opencpnName,category,matchKind,esriName,opencpnColorRefs,opencpnDayColors,opencpnBitmap,matchReason
"TOWERS50","POINT","UNRESOLVED","","ADEPMDBCHREDCCHWHTDCHREDECHBLK","","rastersymbols-day.png:467,946,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS88","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHBLK","","rastersymbols-day.png:491,946,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS49","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHWHTDCHRED","","rastersymbols-day.png:515,946,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TOWERS48","POINT","UNRESOLVED","","ADEPMDBCHBLKCCHGRNDCHWHT","","rastersymbols-day.png:539,946,14x26@6,22","no exact/direct/semantic ESRI match; generic category fallback disabled"
"WRECKS07","POINT","SEMANTIC_TOKEN","K30_Wreck_safe_clearance.svg","ACHBLK","","rastersymbols-day.png:563,946,29x1@16,12","semantic token match for WRECKS"
"TOPMAR92","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","ADEPMDBCHBLKCCHREDDCHGRN","","rastersymbols-day.png:602,946,17x33@8,30","CustomSymbolMap object rule for TOPMAR"
"TOPSHPD5","POINT","SEMANTIC_TOKEN","Q130_3_topmark_E.svg","ADEPMDBCHBLKCCHREDDCHWHTECHRED","","rastersymbols-day.png:688,946,15x15@7,26","semantic token match for TOPSHPD"
"BCNSTK82","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHREDDCHWHTECHGRN","","rastersymbols-day.png:712,946,10x18@4,15","semantic token match for BCNSTK"
"BCNSTK83","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLKCCHGRNDCHWHTECHRED","","rastersymbols-day.png:730,946,10x18@4,15","semantic token match for BCNSTK"
"BOYSPH78","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","ADEPMDBCHBLKCCHWHT","","rastersymbols-day.png:746,946,19x15@9,11","semantic token match for BOYSPH"
"TOPMAR90","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","","","rastersymbols-day.png:35,239,10x10@4,27","CustomSymbolMap object rule for TOPMAR"
"TOPMAR93","POINT","CUSTOM_SYMBOL_MAP","Q9_Arrow.svg","","","rastersymbols-day.png:55,239,10x10@4,27","CustomSymbolMap object rule for TOPMAR"
"ACHARE51","LINE","CUSTOM_SYMBOL_MAP","N10_Reported_anchorage.svg","ACHMGD","","","CustomSymbolMap object rule for ACHARE"
"ACHRES51","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADMARE01","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ESSARE01","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CBLARE51","LINE","SEMANTIC_TOKEN","L31_1_PowerCable.svg","ACHMGD","","","semantic token match for CBLARE"
"CBLSUB06","LINE","SEMANTIC_TOKEN","L31_1_PowerCable.svg","ACHMGD","","","semantic token match for CBLSUB"
"CHCRDEL1","LINE","UNRESOLVED","","ACHCOR","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CHCRID01","LINE","UNRESOLVED","","ACHCOR","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CTNARE51","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CTYARE51","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWLDEF01","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWRTCL05","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWRTCL06","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWRTCL07","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWRTCL08","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWRUTE51","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ENTRES51","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ERBLNA01","LINE","UNRESOLVED","","ANINFO","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ERBLNB01","LINE","UNRESOLVED","","ANINFO","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FERYRT01","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FERYRT02","LINE","UNRESOLVED","","ACHBLK","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHFAC02","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHRES51","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HODATA01","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOWACC01","LINE","UNRESOLVED","","ADEPSC","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOWACC11","LINE","UNRESOLVED","","ADEPCN","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOWACC21","LINE","UNRESOLVED","","ACSTLN","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOWACC31","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOWACC41","LINE","UNRESOLVED","","ACHBLK","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MARSYS51","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NAVARE51","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PIPARE51","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PIPARE61","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PIPSOL05","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PIPSOL06","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PLNRTE03","LINE","UNRESOLVED","","APLRTE","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRCARE51","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"QUESMRK1","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRDEF01","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL01","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL02","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL03","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL04","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECDEF02","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC09","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC10","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC11","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC12","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RESARE51","LINE","SEMANTIC_TOKEN","N2_1_RestrictedArea.svg","ACHMGD","","","semantic token match for RESARE"
"SCLBDY51","LINE","UNRESOLVED","","ACHGRF","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDINF51","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"UNITFTH1","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"UNITMTR1","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL11","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL12","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL13","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCRTCL14","LINE","UNRESOLVED","","ATRFCD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"AIRARE02","PATTERN","UNRESOLVED","","ALANDF","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DIAMOND1","PATTERN","UNRESOLVED","","DEPCN","#7d898c","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DQUALA11","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DQUALA21","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DQUALB01","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DQUALC01","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DQUALD01","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DQUALU01","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DRGARE01","PATTERN","UNRESOLVED","","DCHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FOULAR11","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHFAC03","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHFAC04","PATTERN","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:257,1007,0x0@20,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHHAV02","PATTERN","UNRESOLVED","","ECHGRD","","rastersymbols-day.png:305,1007,0x0@20,20","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ICEARE04","PATTERN","UNRESOLVED","","ECHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MARCUL02","PATTERN","CUSTOM_SYMBOL_MAP","K48_Marine_farm.svg","ACHGRD","","","CustomSymbolMap object rule for MARCUL"
"MARSHES1","PATTERN","UNRESOLVED","","ACHBRN","","rastersymbols-day.png:207,1007,0x0@30,30","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NODATA03","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OVERSC01","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRTSUR01","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"QUESMRK1","PATTERN","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCKLDG01","PATTERN","UNRESOLVED","","ALANDF","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SNDWAV01","PATTERN","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TSSJCT02","PATTERN","UNRESOLVED","","UTRFCF","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"VEGATN03","PATTERN","CUSTOM_SYMBOL_MAP","C31_1_Deciduous_tree.svg","ALANDF","","","CustomSymbolMap object rule for VEGATN"
"VEGATN04","PATTERN","CUSTOM_SYMBOL_MAP","C31_1_Deciduous_tree.svg","ALANDF","","","CustomSymbolMap object rule for VEGATN"
"NODATA04","PATTERN","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:68,1007,0x0@20,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FOULAR02","PATTERN","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:121,1007,0x0@36,69","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FOULAR01","PATTERN","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:68,1039,0x0@5,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CROSSX01","PATTERN","UNRESOLVED","","ACHBRN","","rastersymbols-day.png:400,1040,0x0@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CROSSX02","PATTERN","UNRESOLVED","","ACHBRN","","rastersymbols-day.png:430,1040,0x0@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"######","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:127,239,8x14@3,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ACHARE","POINT","CUSTOM_SYMBOL_MAP","N10_Reported_anchorage.svg","ACHMGD","","rastersymbols-day.png:10,10,13x16@6,8","CustomSymbolMap object rule for ACHARE"
"ACHBRT","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:79,10,16x16@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADMARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"AIRARE","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:256,10,24x24@11,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ARCSLN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BERTHS","POINT","UNRESOLVED","","JCHMGD","","rastersymbols-day.png:258,78,21x21@10,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BRIDGE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:235,78,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BUAARE","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:289,78,16x16@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BUISGL","POINT","UNRESOLVED","","WCHBLK","","rastersymbols-day.png:1332,175,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CANALS","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CAUSWY","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CBLARE","POINT","UNRESOLVED","","ACHMGF","","rastersymbols-day.png:547,78,12x33@5,16","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CHKPNT","POINT","UNRESOLVED","","DCHGRDBCHREDCCHWHTADEPMD","","rastersymbols-day.png:470,495,17x17@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CONVYR","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:145,239,19x19@9,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CONZNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"COSARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CRANES","POINT","CUSTOM_SYMBOL_MAP","F53_Crane.svg","WLANDF","","rastersymbols-day.png:898,78,18x16@8,14","CustomSymbolMap object rule for CRANES"
"CTNARE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:698,78,16x16@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CTSARE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:724,78,15x15@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CUSZNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DAMCON","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:698,78,16x16@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DEPARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DMPGRD","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:724,78,15x15@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DOCARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DRGARE","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DRYDOC","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DWRTPT","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DYKCON","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"EXEZNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FAIRWY","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FERYRT","LINE","UNRESOLVED","","ACHMGD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FLODOC","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FORSTC","POINT","UNRESOLVED","","CCHBLK","","rastersymbols-day.png:836,121,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FRPARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHFAC","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1075,121,19x6@12,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHGRD","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1104,121,33x14@21,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"FSHZNE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"GATCON","POINT","UNRESOLVED","","JTRFCD","","rastersymbols-day.png:1349,121,21x21@10,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"GRIDRN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HRBARE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:940,239,21x21@10,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HRBFAC","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:675,239,24x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HULKES","POINT","UNRESOLVED","","XCSTLNECHBRN","","rastersymbols-day.png:38,175,15x9@8,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ICEARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ICNARE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:724,78,15x15@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ISTZNE","POINT","UNRESOLVED","","ACHMGF","","rastersymbols-day.png:185,175,34x27@14,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LAKARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LNDARE","POINT","SEMANTIC_TOKEN","K10_LandPoint.svg","VLANDAXCSTLN","","rastersymbols-day.png:493,175,7x7@3,3","semantic token match for LNDARE"
"LNDMRK","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:387,78,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LNDRGN","POINT","UNRESOLVED","","WCHBLK","","rastersymbols-day.png:1355,175,7x7@3,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOCMAG","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:510,175,7x28@3,14","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOGPON","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"LOKBSN","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MAGVAR","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:593,175,7x27@3,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MARCUL","POINT","CUSTOM_SYMBOL_MAP","K48_Marine_farm.svg","ACHGRD","","rastersymbols-day.png:632,175,21x13@11,6","CustomSymbolMap object rule for MARCUL"
"MIPARE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:698,78,16x16@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"MORFAC","POINT","CUSTOM_SYMBOL_MAP","Q40a_Mooring_buoy.svg","ALANDABCHBLK","","rastersymbols-day.png:709,175,9x9@5,4","CustomSymbolMap object rule for MORFAC"
"M_ACCY","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_COVR","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_CSCL","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_HOPA","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_NPUB","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:724,78,15x15@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_NSYS","POINT","SEMANTIC_TOKEN","Q22a_Spherical_buoy.svg","","","","semantic token match for DIRBOYA"
"M_QUAL","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_SDAT","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_SREL","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"M_VDAT","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NEWOBJ","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OBSTRN","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"OFSPLF","POINT","CUSTOM_SYMBOL_MAP","L10_Offshore_platform.svg","CCHBLK","","rastersymbols-day.png:917,175,13x13@6,6","CustomSymbolMap object rule for OFSPLF"
"OSPARE","POINT","UNRESOLVED","","ATRFCF","","rastersymbols-day.png:965,78,29x29@52,-17","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PILBOP","POINT","CUSTOM_SYMBOL_MAP","T1_pilot_boarding_place.svg","ADEPDWBCHBLKCDEPMDDCHMGD","","rastersymbols-day.png:736,778,17x17@8,8","CustomSymbolMap object rule for PILBOP"
"PIPARE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:724,78,15x15@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PONTON","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRCARE","POINT","UNRESOLVED","","ATRFCD","","rastersymbols-day.png:1400,175,16x16@5,9","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PRDARE","POINT","UNRESOLVED","","CCHBLK","","rastersymbols-day.png:734,121,10x19@4,17","no exact/direct/semantic ESRI match; generic category fallback disabled"
"PYLONS","POINT","UNRESOLVED","","WCHBLK","","rastersymbols-day.png:1332,175,13x13@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RADRNG","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RAPIDS","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RCTLPT","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RECTRC","LINE","UNRESOLVED","","ACHGRD","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RESARE","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RIVERS","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ROADWY","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"RUNWAY","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SBDARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SEAARE","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SILTNK","POINT","UNRESOLVED","","WLANDFCCHBLK","","rastersymbols-day.png:890,239,10x10@5,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SLCONS","POINT","CUSTOM_SYMBOL_MAP","Q40a_Mooring_buoy.svg","ALANDABCHBLK","","rastersymbols-day.png:709,175,9x9@5,4","CustomSymbolMap object rule for MORFAC"
"SLOGRD","POINT","UNRESOLVED","","ALANDF","","rastersymbols-day.png:1380,121,30x25@15,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SMCFAC","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:940,239,21x21@10,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SNDWAV","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:971,239,35x6@19,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SPLARE","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:698,78,16x16@7,7","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SUBTLN","POINT","UNRESOLVED","","ATRFCF","","rastersymbols-day.png:965,78,29x29@52,-17","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SWPARE","POINT","UNRESOLVED","","ACHGRF","","rastersymbols-day.png:1036,239,33x10@18,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TESARE","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TIDEWY","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TSEZNE","PATTERN","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TSSCRS","POINT","UNRESOLVED","","ATRFCF","","rastersymbols-day.png:695,307,29x29@52,-17","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TSSLPT","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TSSRON","POINT","UNRESOLVED","","ATRFCF","","rastersymbols-day.png:763,307,27x27@13,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TS_FEB","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TS_PAD","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1197,239,17x17@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TS_PNH","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1197,239,17x17@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TS_PRH","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1197,239,17x17@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TS_TIS","POINT","UNRESOLVED","","ACHGRD","","rastersymbols-day.png:1197,239,17x17@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TUNNEL","LINE","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
"TWRTPT","POINT","UNRESOLVED","","","","","no exact/direct/semantic ESRI match; generic category fallback disabled"
